conv_rate,dist_nearest_edge,subduction_volume_km3y,carbonate_sediment_thickness,ocean_crust_carb_percent
-3.8,7.72,0.0,48.73,1.99
4.08,2.83,0.01,34.16,2.03
-3.82,7.54,0.0,48.73,1.99
-3.82,7.54,0.0,48.73,1.99
-3.67,8.83,0.0,44.64,2.02
-3.65,9.01,0.0,44.64,2.02
-3.72,8.26,0.0,48.73,1.99
1.09,1.15,0.0,22.72,2.33
-4.08,2.72,0.0,34.16,2.03
1.08,0.69,0.0,23.22,2.33
4.08,2.83,0.01,34.16,2.03
-4.08,4.89,0.0,45.11,2.03
-3.22,12.09,0.0,3.2,2.1
-3.09,13.12,0.0,3.2,2.1
-3.03,13.62,0.0,3.2,2.1
-3.03,13.62,0.0,3.2,2.1
-3.22,12.09,0.0,3.2,2.1
-3.22,12.09,0.0,3.2,2.1
-3.72,8.26,0.0,48.73,1.99
-3.22,12.09,0.0,3.2,2.1
-3.22,12.09,0.0,3.2,2.1
-3.03,13.62,0.0,3.2,2.1
-3.03,13.62,0.0,3.2,2.1
-3.2,12.24,0.0,3.2,2.1
-3.16,12.56,0.0,3.2,2.1
-3.07,13.29,0.0,3.2,2.1
2.99,29.52,0.03,24.81,2.41
3.08,29.04,0.03,28.79,2.42
4.91,0.09,0.01,62.89,2.0
7.08,5.41,0.13,6.18,2.27
4.16,21.21,0.04,38.13,2.31
5.26,15.48,0.07,23.18,2.27
-2.74,22.51,0.0,2.2,2.08
-4.2,2.62,0.0,39.97,2.01
4.91,0.09,0.01,62.89,2.0
7.95,0.09,0.12,44.4,2.37
3.53,25.2,0.04,38.42,2.36
6.09,10.88,0.09,19.1,2.25
2.73,26.46,0.01,22.55,2.49
-3.14,13.9,0.0,4.01,2.08
-2.81,18.78,0.0,-0.0,2.07
-3.35,12.0,0.0,4.01,2.09
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
7.95,0.09,0.12,44.4,2.37
7.55,2.71,0.14,44.4,2.37
7.95,0.09,0.12,44.4,2.37
6.87,6.59,0.12,8.65,2.25
7.32,4.06,0.13,44.4,2.27
7.71,1.74,0.14,44.4,2.37
5.49,14.12,0.08,23.18,2.25
3.29,27.12,0.03,38.42,2.38
3.35,26.55,0.03,38.42,2.38
3.51,25.4,0.04,38.42,2.37
3.83,23.25,0.04,38.42,2.34
4.08,21.71,0.05,38.13,2.33
3.8,23.45,0.04,38.42,2.35
4.26,20.69,0.05,38.13,2.31
4.39,19.99,0.05,38.13,2.31
6.45,8.94,0.11,19.1,2.25
6.7,7.57,0.12,19.1,2.25
5.63,13.36,0.08,23.18,2.25
5.91,11.83,0.09,19.1,2.25
5.26,15.48,0.07,23.18,2.27
-2.71,24.58,0.0,27.8,2.24
2.86,28.04,0.02,22.55,2.42
3.25,27.49,0.02,33.89,2.39
2.74,26.65,0.02,22.55,2.46
2.9,28.44,0.02,22.55,2.42
-2.73,22.88,0.0,2.2,2.08
2.71,25.33,0.0,27.8,2.24
-2.81,18.62,0.0,-0.0,2.07
-2.75,21.02,0.0,2.53,2.09
-3.09,14.96,0.0,-0.01,2.06
-2.91,16.88,0.0,-0.0,2.07
-3.24,12.84,0.0,4.01,2.08
-4.14,5.58,0.0,45.6,1.97
-3.85,8.17,0.0,46.29,2.0
-3.83,8.35,0.0,37.62,2.0
1.08,0.07,0.0,20.03,2.34
-4.21,2.2,0.0,39.97,2.34
-3.22,13.02,0.0,4.01,2.08
-3.35,12.0,0.0,4.01,2.09
-3.2,13.2,0.0,4.01,2.08
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
4.91,0.09,0.01,62.89,2.0
7.95,0.09,0.12,44.4,2.37
7.95,0.09,0.12,44.4,2.37
7.95,0.09,0.12,44.4,2.37
7.95,0.09,0.12,44.4,2.37
7.95,0.09,0.12,44.4,2.37
7.95,0.09,0.12,44.4,2.37
7.95,0.09,0.12,44.4,2.37
7.95,0.09,0.12,44.4,2.37
7.38,3.67,0.13,44.4,2.32
7.32,4.06,0.13,44.4,2.27
7.52,2.9,0.13,44.4,2.37
7.95,0.09,0.12,44.4,2.37
7.95,0.09,0.12,44.4,2.37
7.95,0.09,0.12,44.4,2.37
7.95,0.09,0.12,44.4,2.37
6.98,6.0,0.13,6.18,2.27
7.25,4.44,0.13,44.4,2.27
7.08,5.41,0.13,6.18,2.27
7.95,0.09,0.12,44.4,2.37
7.52,2.9,0.13,44.4,2.37
7.42,3.48,0.13,44.4,2.32
7.95,0.09,0.12,44.4,2.37
7.65,2.13,0.14,44.4,2.37
7.92,0.27,0.12,44.4,2.37
5.18,15.86,0.07,23.01,2.27
5.29,15.29,0.07,23.18,2.25
5.29,15.29,0.07,23.18,2.25
5.63,13.36,0.08,23.18,2.25
3.4,26.18,0.03,38.42,2.37
3.21,27.87,0.02,33.89,2.39
3.25,27.49,0.02,33.89,2.39
3.31,26.93,0.03,38.42,2.38
3.42,25.99,0.04,38.42,2.37
3.53,25.2,0.04,38.42,2.36
3.42,25.99,0.04,38.42,2.37
3.68,24.23,0.04,38.42,2.35
3.8,23.45,0.04,38.42,2.35
3.65,24.42,0.04,38.42,2.36
3.95,22.47,0.05,38.42,2.34
4.11,21.54,0.04,38.13,2.33
3.95,22.47,0.05,38.42,2.34
4.08,21.71,0.05,38.13,2.33
3.92,22.66,0.05,38.42,2.34
3.95,22.47,0.05,38.42,2.34
3.65,24.42,0.04,38.42,2.36
3.77,23.64,0.04,38.42,2.35
4.22,20.87,0.05,38.13,2.31
4.16,21.21,0.04,38.13,2.31
5.11,16.24,0.07,23.01,2.27
5.04,16.62,0.07,23.01,2.27
4.16,21.21,0.04,38.13,2.31
4.16,21.21,0.04,38.13,2.31
4.26,20.69,0.05,38.13,2.31
6.98,6.0,0.13,6.18,2.27
6.77,7.17,0.12,19.1,2.25
6.87,6.59,0.12,8.65,2.25
6.66,7.76,0.12,19.1,2.25
6.34,9.52,0.1,19.1,2.25
6.45,8.94,0.11,19.1,2.25
6.55,8.35,0.11,19.1,2.25
5.7,12.98,0.08,23.18,2.25
5.84,12.21,0.09,23.18,2.25
5.29,15.29,0.07,23.18,2.25
5.59,13.55,0.08,23.18,2.25
5.84,12.21,0.09,23.18,2.25
6.02,11.26,0.09,19.1,2.25
5.77,12.6,0.08,23.18,2.25
6.12,10.69,0.1,19.1,2.25
5.22,15.67,0.07,23.01,2.27
5.26,15.48,0.07,23.18,2.27
6.77,7.17,0.12,19.1,2.25
6.34,9.52,0.1,19.1,2.25
6.55,8.35,0.11,19.1,2.25
5.77,12.6,0.08,23.18,2.25
5.91,11.83,0.09,19.1,2.25
5.29,15.29,0.07,23.18,2.25
2.74,21.19,0.0,2.53,2.09
-2.72,23.64,0.0,5.31,2.24
2.71,25.71,0.0,22.55,2.49
2.77,27.05,0.02,22.55,2.46
2.84,27.84,0.02,22.55,2.42
2.96,29.03,0.03,22.55,2.42
3.03,29.44,0.03,25.9,2.42
2.94,28.83,0.02,22.55,2.42
3.15,28.45,0.03,28.79,2.42
3.59,24.81,0.04,38.42,2.36
3.71,24.03,0.04,38.42,2.35
3.4,26.18,0.03,38.42,2.37
3.45,25.79,0.04,38.42,2.37
3.1,28.84,0.03,28.79,2.42
3.29,27.12,0.03,38.42,2.38
2.88,28.24,0.02,22.55,2.42
2.96,29.03,0.03,22.55,2.42
2.74,26.65,0.02,22.55,2.46
2.79,27.25,0.02,22.55,2.46
2.74,26.65,0.02,22.55,2.46
2.81,27.45,0.02,22.55,2.42
2.71,24.95,0.0,27.8,2.24
2.72,26.08,0.0,22.55,2.49
-2.73,22.88,0.0,2.2,2.08
-2.72,24.01,0.0,5.31,2.24
-2.73,23.26,0.0,2.2,2.08
-2.71,24.77,0.0,27.8,2.24
-2.71,24.39,0.0,5.31,2.24
2.72,26.27,0.0,22.55,2.49
2.71,25.71,0.0,22.55,2.49
2.73,26.46,0.01,22.55,2.49
-2.76,20.68,0.0,2.53,2.09
2.74,21.19,0.0,2.53,2.09
-2.81,18.62,0.0,-0.0,2.07
-2.79,19.28,0.0,1.35,2.09
-2.81,18.78,0.0,-0.0,2.07
-2.79,19.28,0.0,1.35,2.09
-2.79,19.28,0.0,1.35,2.09
-3.14,14.16,0.0,-0.07,2.06
-2.98,15.95,0.0,-0.01,2.07
-3.15,13.77,0.0,4.01,2.08
-2.97,16.11,0.0,-0.01,2.07
-2.97,16.11,0.0,-0.01,2.07
-2.86,17.75,0.0,-0.0,2.06
-2.91,16.88,0.0,-0.0,2.07
-2.86,17.75,0.0,-0.0,2.06
-2.91,16.88,0.0,-0.0,2.07
-2.86,17.75,0.0,-0.0,2.06
2.74,21.19,0.0,2.53,2.09
-2.79,19.1,0.0,-0.0,2.07
-2.75,21.02,0.0,2.53,2.09
-2.74,22.13,0.0,2.53,2.09
-3.38,11.85,0.0,4.01,2.09
-3.35,12.0,0.0,4.01,2.09
-4.09,6.15,0.0,46.29,1.97
-3.92,7.63,0.0,46.29,2.0
4.19,2.73,0.01,39.97,1.99
-3.92,7.63,0.0,46.29,2.0
-3.92,7.63,0.0,46.29,2.0
-3.81,8.54,0.0,37.62,2.02
-3.78,8.92,0.0,37.62,2.02
-3.85,8.17,0.0,46.29,2.0
1.08,0.74,0.0,39.97,2.34
-4.2,2.62,0.0,39.97,2.01
1.08,0.59,0.0,39.97,2.34
4.19,2.73,0.01,39.97,1.99
-4.21,4.6,0.0,45.6,1.99
-3.35,12.0,0.0,4.01,2.09
-3.22,13.02,0.0,4.01,2.08
-3.16,13.53,0.0,4.01,2.08
-3.16,13.53,0.0,4.01,2.08
-3.35,12.0,0.0,4.01,2.09
-3.35,12.0,0.0,4.01,2.09
-3.85,8.17,0.0,46.29,2.0
-3.35,12.0,0.0,4.01,2.09
-3.35,12.0,0.0,4.01,2.09
-3.16,13.53,0.0,4.01,2.08
-3.16,13.53,0.0,4.01,2.08
-3.33,12.15,0.0,4.01,2.09
-3.29,12.47,0.0,4.01,2.08
-3.2,13.2,0.0,4.01,2.08
3.01,29.43,0.03,25.9,2.42
4.13,29.03,0.06,30.97,2.4
4.89,0.05,0.02,81.2,2.02
7.18,4.62,0.13,49.58,2.28
5.61,21.56,0.07,36.79,2.31
6.81,15.47,0.08,23.04,2.25
2.88,22.41,0.02,2.32,2.05
7.13,2.52,0.05,42.6,1.98
7.9,0.09,0.11,40.1,2.16
4.87,25.19,0.07,38.7,2.36
6.05,10.87,0.1,17.38,2.24
3.43,26.36,0.04,24.29,2.47
8.08,13.8,0.05,-0.0,2.04
2.4,18.84,0.01,0.45,2.07
7.93,11.9,0.04,0.04,2.07
4.89,0.05,0.02,81.2,2.02
4.89,0.05,0.02,81.2,2.02
7.9,0.09,0.11,40.1,2.16
7.54,2.5,0.14,46.08,2.33
7.9,0.09,0.11,40.1,2.16
6.84,6.57,0.12,7.16,2.24
7.28,4.04,0.13,49.58,2.28
7.67,1.73,0.14,46.08,2.33
7.01,14.13,0.09,22.64,2.25
4.5,27.1,0.06,36.4,2.4
4.57,26.73,0.06,38.7,2.4
4.83,25.39,0.07,38.7,2.36
5.27,23.24,0.08,38.7,2.34
5.58,21.74,0.07,38.7,2.31
5.23,23.43,0.08,38.7,2.34
5.8,20.68,0.08,36.79,2.3
5.91,20.15,0.07,36.79,2.3
6.41,8.92,0.11,17.38,2.24
6.63,7.75,0.12,17.38,2.24
5.62,13.19,0.08,22.64,2.25
5.91,11.64,0.09,22.64,2.24
6.81,15.47,0.08,23.04,2.25
3.16,24.48,0.03,15.25,2.52
3.73,27.94,0.05,24.29,2.43
4.39,27.67,0.05,36.4,2.4
3.46,26.56,0.05,24.29,2.43
3.81,28.34,0.05,24.29,2.43
2.96,22.98,0.02,2.32,2.05
3.26,25.23,0.03,25.77,2.52
2.37,18.52,0.01,0.45,2.07
2.65,20.76,0.01,2.01,2.07
8.17,14.86,0.05,-0.0,2.02
8.31,16.76,0.04,-0.05,2.04
8.0,12.75,0.05,0.04,2.07
7.41,5.29,0.09,46.62,1.97
7.68,8.07,0.07,43.8,2.01
7.69,8.26,0.08,43.8,2.01
1.08,0.03,0.0,18.29,2.37
7.07,2.01,0.05,42.6,2.37
8.01,12.93,0.05,0.04,2.07
7.93,11.9,0.04,0.04,2.07
8.02,13.1,0.05,0.04,2.07
4.89,0.05,0.02,81.2,2.02
4.89,0.05,0.02,81.2,2.02
4.89,0.05,0.02,81.2,2.02
4.89,0.05,0.02,81.2,2.02
4.89,0.05,0.02,81.2,2.02
4.89,0.05,0.02,81.2,2.02
4.89,0.05,0.02,81.2,2.02
4.89,0.05,0.02,81.2,2.02
4.89,0.05,0.02,81.2,2.02
4.89,0.05,0.02,81.2,2.02
7.9,0.09,0.11,40.1,2.16
7.9,0.09,0.11,40.1,2.16
7.9,0.09,0.11,40.1,2.16
7.9,0.09,0.11,40.1,2.16
7.9,0.09,0.11,40.1,2.16
7.9,0.09,0.11,40.1,2.16
7.9,0.09,0.11,40.1,2.16
7.9,0.09,0.11,40.1,2.16
7.35,3.66,0.13,46.08,2.33
7.28,4.04,0.13,49.58,2.28
7.45,3.08,0.13,46.08,2.33
7.9,0.09,0.11,40.1,2.16
7.9,0.09,0.11,40.1,2.16
7.9,0.09,0.11,40.1,2.16
7.9,0.09,0.11,40.1,2.16
6.94,5.99,0.12,5.34,2.24
7.22,4.43,0.13,49.58,2.28
7.01,5.6,0.13,5.34,2.28
7.9,0.09,0.11,40.1,2.16
7.45,3.08,0.13,46.08,2.33
7.41,3.27,0.13,46.08,2.33
7.9,0.09,0.11,40.1,2.16
7.61,2.11,0.14,46.08,2.33
7.88,0.27,0.11,40.1,2.16
6.75,15.85,0.08,23.04,2.25
6.84,15.27,0.06,23.04,2.25
6.84,15.27,0.06,23.04,2.25
5.59,13.38,0.08,22.64,2.25
4.67,26.16,0.06,38.7,2.37
4.36,27.85,0.05,36.4,2.4
4.39,27.67,0.05,36.4,2.4
4.53,26.92,0.06,38.7,2.4
4.71,25.97,0.07,38.7,2.36
4.83,25.39,0.07,38.7,2.36
4.71,25.97,0.07,38.7,2.36
5.07,24.21,0.07,38.7,2.35
5.23,23.43,0.08,38.7,2.34
5.03,24.41,0.07,38.7,2.35
5.47,22.27,0.07,38.7,2.33
5.61,21.56,0.07,36.79,2.31
5.43,22.46,0.08,38.7,2.33
5.58,21.74,0.07,38.7,2.31
5.39,22.65,0.07,38.7,2.33
5.43,22.46,0.08,38.7,2.33
5.03,24.41,0.07,38.7,2.35
5.19,23.63,0.07,38.7,2.34
5.76,20.85,0.07,36.79,2.3
5.69,21.21,0.07,36.79,2.31
6.68,16.23,0.08,23.04,2.25
5.72,21.03,0.07,36.79,2.3
5.69,21.21,0.07,36.79,2.31
5.84,20.5,0.08,36.79,2.3
6.94,5.99,0.12,5.34,2.24
6.73,7.16,0.12,17.38,2.24
6.84,6.57,0.12,7.16,2.24
6.63,7.75,0.12,17.38,2.24
6.3,9.51,0.11,17.38,2.24
6.41,8.92,0.11,17.38,2.24
6.52,8.34,0.11,17.38,2.24
5.7,12.8,0.08,22.64,2.25
5.8,12.22,0.09,22.64,2.24
6.84,15.27,0.06,23.04,2.25
5.55,13.58,0.08,22.64,2.25
5.8,12.22,0.09,22.64,2.24
5.98,11.26,0.1,17.38,2.24
5.73,12.61,0.08,22.64,2.24
6.09,10.68,0.1,17.38,2.24
6.75,15.85,0.08,23.04,2.25
6.81,15.47,0.08,23.04,2.25
6.73,7.16,0.12,17.38,2.24
6.3,9.51,0.11,17.38,2.24
6.52,8.34,0.11,17.38,2.24
5.7,12.8,0.08,22.64,2.25
5.91,11.64,0.09,22.64,2.24
6.84,15.27,0.06,23.04,2.25
2.69,21.09,0.02,2.01,2.07
3.03,23.54,0.02,15.25,2.52
3.32,25.61,0.03,25.77,2.47
3.58,27.15,0.05,24.29,2.43
3.69,27.75,0.05,24.29,2.43
3.93,28.94,0.06,24.29,2.41
4.05,29.42,0.06,27.14,2.41
3.89,28.74,0.05,24.29,2.41
4.25,28.43,0.06,30.97,2.4
4.91,25.0,0.07,38.7,2.35
5.15,23.82,0.07,38.7,2.34
4.67,26.16,0.06,38.7,2.37
4.75,25.78,0.07,38.7,2.36
4.21,28.63,0.06,30.97,2.4
4.46,27.29,0.06,36.4,2.4
3.77,28.14,0.05,24.29,2.43
3.93,28.94,0.06,24.29,2.41
3.46,26.56,0.05,24.29,2.43
3.58,27.15,0.05,24.29,2.43
3.46,26.56,0.05,24.29,2.43
3.58,27.15,0.05,24.29,2.43
3.23,25.05,0.03,25.77,2.52
3.34,25.8,0.03,24.29,2.47
2.9,22.6,0.02,2.32,2.05
3.08,23.92,0.03,15.25,2.52
3.06,23.73,0.02,15.25,2.52
3.18,24.67,0.03,25.77,2.52
3.13,24.29,0.03,15.25,2.52
3.43,26.36,0.04,24.29,2.47
3.34,25.8,0.03,24.29,2.47
3.43,26.36,0.04,24.29,2.47
2.63,20.59,0.01,2.01,2.07
2.69,21.09,0.02,2.01,2.07
2.37,18.52,0.01,0.45,2.07
2.45,19.18,0.01,0.45,2.07
2.39,18.69,0.01,0.45,2.07
2.43,19.01,0.01,0.45,2.07
2.43,19.01,0.01,0.45,2.07
8.08,13.8,0.05,-0.0,2.04
8.24,15.86,0.06,-0.05,2.04
8.06,13.57,0.04,0.04,2.04
8.25,16.01,0.03,-0.05,2.04
8.25,16.01,0.03,-0.05,2.04
2.3,17.83,0.01,-0.05,2.03
8.33,17.03,0.04,-0.05,2.04
2.27,17.5,0.01,-0.05,2.03
8.3,16.64,0.04,-0.05,2.04
2.27,17.5,0.01,-0.05,2.03
2.72,21.25,0.02,2.01,2.07
2.43,19.01,0.01,0.45,2.07
2.67,20.93,0.01,2.01,2.07
2.86,22.22,0.02,2.01,2.07
-7.93,11.75,0.0,0.04,2.07
7.93,11.9,0.04,0.04,2.07
7.49,6.05,0.08,46.62,1.96
7.63,7.53,0.07,43.8,1.97
7.14,2.64,0.05,42.6,1.98
7.61,7.35,0.07,43.8,1.97
7.61,7.35,0.07,43.8,1.97
7.73,8.63,0.07,34.05,2.04
7.75,8.82,0.07,34.05,2.04
7.68,8.07,0.07,43.8,2.01
1.08,0.5,0.0,16.27,2.37
7.13,2.52,0.05,42.6,1.98
1.08,0.5,0.0,16.27,2.37
7.14,2.64,0.05,42.6,1.98
7.32,4.51,0.09,46.62,1.98
7.93,11.9,0.04,0.04,2.07
8.01,12.93,0.05,0.04,2.07
8.05,13.43,0.05,0.04,2.04
8.05,13.43,0.05,0.04,2.04
7.93,11.9,0.04,0.04,2.07
7.93,11.9,0.04,0.04,2.07
7.68,8.07,0.07,43.8,2.01
7.93,11.9,0.04,0.04,2.07
7.93,11.9,0.04,0.04,2.07
8.05,13.43,0.05,0.04,2.04
8.05,13.43,0.05,0.04,2.04
7.95,12.05,0.04,0.04,2.07
7.98,12.56,0.05,0.04,2.07
8.02,13.1,0.05,0.04,2.07
4.05,29.42,0.06,27.14,2.41
4.14,29.0,0.06,28.2,2.39
4.88,0.05,0.02,76.12,1.95
7.12,4.79,0.13,47.65,2.31
5.64,21.36,0.07,36.1,2.3
6.8,15.44,0.08,23.0,2.25
2.93,22.31,0.02,1.0,2.05
7.17,2.43,0.05,43.8,1.99
7.86,0.09,0.11,34.78,2.16
4.87,25.17,0.07,38.68,2.38
6.02,10.85,0.1,16.86,2.24
3.46,26.27,0.03,24.07,2.45
8.09,13.58,0.04,-0.05,2.02
2.48,18.74,0.01,0.67,2.06
-7.95,11.65,0.0,6.9,2.05
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
7.86,0.09,0.11,34.78,2.16
7.47,2.67,0.13,42.13,2.31
7.86,0.09,0.11,34.78,2.16
6.81,6.55,0.12,16.86,2.24
7.25,4.02,0.13,47.65,2.31
7.64,1.7,0.14,42.13,2.35
7.03,13.94,0.09,22.24,2.24
4.5,27.08,0.05,37.83,2.38
4.57,26.7,0.06,38.68,2.38
4.83,25.36,0.07,38.68,2.38
5.26,23.21,0.07,38.68,2.33
5.56,21.71,0.07,38.68,2.3
5.22,23.41,0.07,38.68,2.33
5.78,20.65,0.07,36.1,2.29
5.93,19.95,0.07,36.1,2.29
6.38,8.9,0.11,16.86,2.24
6.6,7.72,0.12,16.86,2.24
5.59,13.17,0.08,22.24,2.24
5.88,11.62,0.09,22.24,2.24
6.8,15.44,0.08,23.0,2.25
3.22,24.57,0.03,25.17,2.48
3.79,28.05,0.05,24.07,2.42
4.4,27.64,0.05,37.83,2.38
3.49,26.46,0.05,24.07,2.45
3.79,28.05,0.05,24.07,2.42
3.01,22.88,0.02,3.04,2.18
3.3,25.14,0.03,23.13,2.48
2.45,18.42,0.01,0.67,2.05
2.72,20.66,0.01,1.51,2.06
8.18,14.77,0.05,-0.0,2.04
8.32,16.75,0.03,0.0,2.03
8.01,12.65,0.05,-0.05,2.05
7.47,5.39,0.09,48.93,1.96
7.7,7.97,0.06,40.21,2.0
7.72,8.16,0.07,40.21,2.0
-1.08,0.09,0.0,16.22,2.3
7.12,2.0,0.06,43.8,2.28
8.03,12.83,0.05,-0.05,2.05
7.95,11.81,0.04,-0.05,2.05
8.04,13.01,0.05,-0.05,2.05
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
4.88,0.05,0.02,76.12,1.95
7.86,0.09,0.11,34.78,2.16
7.86,0.09,0.11,34.78,2.16
7.86,0.09,0.11,34.78,2.16
7.86,0.09,0.11,34.78,2.16
7.86,0.09,0.11,34.78,2.16
7.86,0.09,0.11,34.78,2.16
7.86,0.09,0.11,34.78,2.16
7.86,0.09,0.11,34.78,2.16
7.28,3.83,0.13,47.65,2.31
7.25,4.02,0.13,47.65,2.31
7.44,2.86,0.13,42.13,2.31
7.86,0.09,0.11,34.78,2.16
7.86,0.09,0.11,34.78,2.16
7.86,0.09,0.11,34.78,2.16
7.86,0.09,0.11,34.78,2.16
6.95,5.77,0.12,8.41,2.24
7.18,4.41,0.13,47.65,2.31
6.98,5.57,0.13,8.41,2.29
7.86,0.09,0.11,34.78,2.16
7.44,2.86,0.13,42.13,2.31
7.38,3.25,0.13,42.13,2.31
7.86,0.09,0.11,34.78,2.16
7.57,2.09,0.14,42.13,2.35
7.84,0.26,0.11,34.78,2.35
6.73,15.82,0.08,23.0,2.25
6.83,15.25,0.07,23.0,2.25
6.8,15.44,0.08,23.0,2.25
5.55,13.37,0.08,22.24,2.24
4.67,26.14,0.06,38.68,2.38
4.37,27.83,0.05,37.83,2.38
4.4,27.64,0.05,37.83,2.38
4.54,26.89,0.05,37.83,2.38
4.71,25.95,0.06,38.68,2.38
4.87,25.17,0.07,38.68,2.38
4.71,25.95,0.06,38.68,2.38
5.06,24.19,0.07,38.68,2.34
5.22,23.41,0.07,38.68,2.33
5.03,24.39,0.07,38.68,2.34
5.46,22.25,0.07,38.68,2.32
5.64,21.36,0.07,36.1,2.3
5.38,22.63,0.07,38.68,2.32
5.56,21.71,0.07,38.68,2.3
5.38,22.63,0.07,38.68,2.32
5.38,22.63,0.07,38.68,2.32
5.03,24.39,0.07,38.68,2.34
5.18,23.6,0.07,38.68,2.33
5.71,21.01,0.07,36.1,2.3
5.71,21.01,0.07,36.1,2.3
6.66,16.2,0.08,23.0,2.25
5.71,21.01,0.07,36.1,2.3
5.71,21.01,0.07,36.1,2.3
5.82,20.47,0.07,36.1,2.29
6.95,5.77,0.12,8.41,2.24
6.7,7.14,0.12,16.86,2.24
6.81,6.55,0.12,16.86,2.24
6.6,7.72,0.12,16.86,2.24
6.27,9.49,0.11,16.86,2.24
6.38,8.9,0.11,16.86,2.24
6.49,8.31,0.11,16.86,2.24
5.63,12.98,0.08,22.24,2.24
5.77,12.2,0.09,22.24,2.24
6.83,15.25,0.07,23.0,2.25
5.52,13.56,0.08,22.24,2.24
5.77,12.2,0.09,22.24,2.24
5.95,11.24,0.09,16.86,2.24
5.74,12.4,0.09,22.24,2.24
6.09,10.46,0.1,16.86,2.24
6.76,15.63,0.08,23.0,2.25
6.8,15.44,0.08,23.0,2.25
6.7,7.14,0.12,16.86,2.24
6.27,9.49,0.11,16.86,2.24
6.49,8.31,0.11,16.86,2.24
5.66,12.78,0.08,22.24,2.24
5.88,11.62,0.09,22.24,2.24
6.83,15.25,0.07,23.0,2.25
2.76,20.99,0.02,1.51,2.06
3.08,23.44,0.03,3.04,2.18
3.32,25.33,0.03,23.13,2.48
3.6,27.05,0.05,24.07,2.45
3.72,27.65,0.05,24.07,2.45
3.98,29.04,0.05,24.07,2.4
4.1,29.2,0.06,28.2,2.4
3.91,28.64,0.05,24.07,2.42
4.26,28.41,0.06,32.91,2.39
4.95,24.78,0.07,38.68,2.34
5.14,23.8,0.07,38.68,2.33
4.67,26.14,0.06,38.68,2.38
4.71,25.95,0.06,38.68,2.38
4.18,28.81,0.06,32.91,2.39
4.5,27.08,0.05,37.83,2.38
3.79,28.05,0.05,24.07,2.42
3.98,29.04,0.05,24.07,2.4
3.49,26.46,0.05,24.07,2.45
3.6,27.05,0.05,24.07,2.45
3.49,26.46,0.05,24.07,2.45
3.6,27.05,0.05,24.07,2.45
3.25,24.76,0.03,23.13,2.48
3.4,25.89,0.03,24.07,2.45
2.96,22.5,0.02,3.04,1.98
3.13,23.82,0.03,25.17,2.18
3.03,23.07,0.03,3.04,2.18
3.22,24.57,0.03,25.17,2.48
3.17,24.2,0.03,25.17,2.18
3.46,26.27,0.03,24.07,2.45
3.35,25.51,0.03,23.13,2.48
3.46,26.27,0.03,24.07,2.45
2.7,20.49,0.01,1.51,2.06
2.78,21.15,0.02,1.51,2.06
2.45,18.42,0.01,0.67,2.05
2.53,19.09,0.01,1.51,2.06
2.47,18.59,0.01,0.67,2.06
2.5,18.91,0.01,1.51,2.06
2.5,18.91,0.01,1.51,2.06
8.11,13.84,0.05,-0.0,2.02
8.25,15.76,0.05,-0.0,2.04
8.09,13.58,0.04,-0.05,2.02
8.26,15.92,0.03,0.0,2.04
8.26,15.92,0.03,0.0,2.04
2.37,17.56,0.01,0.0,2.03
8.32,16.75,0.03,0.0,2.03
2.37,17.56,0.01,0.0,2.03
8.3,16.54,0.04,0.0,2.03
2.37,17.56,0.01,0.0,2.03
2.78,21.15,0.02,1.51,2.06
2.5,18.91,0.01,1.51,2.06
2.73,20.83,0.01,1.51,2.06
2.89,21.94,0.02,1.0,2.05
-7.95,11.65,0.0,6.9,2.05
7.95,11.81,0.04,-0.05,2.05
7.52,5.95,0.08,48.93,1.95
7.66,7.43,0.07,40.21,1.96
7.18,2.54,0.05,43.8,1.99
7.66,7.43,0.07,40.21,1.96
7.66,7.43,0.07,40.21,1.96
7.76,8.54,0.07,21.57,2.0
7.77,8.73,0.07,21.57,2.06
